learning epoch:  1 ...
preds:  ['Expansion. Conjunction', 'Expansion.Conjunction', 'Temporal.Automotive.', 'Expansion.Conjunction.', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.level', 'Temporal.Acrometer Temporal.Anagramometer Temporal.Acrometer Temporal', 'Exxon-Level Expansion.Level', 'Expansion.Level', 'Temporary.Assile.', 'Expansion.Conjunction.', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.level', 'Expansion.Constant.Constant.Constant.Constant.Constant.']  | target:  ['Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Temporal.Asynchronous', 'Expansion.Level', 'Expansion.Level', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction']
preds:  ['Temporal.Synchronous', 'Expansion.', 'Expansion.Conjunction', 'Temporal. Sernous', 'Expansion.Conjunction.', 'Expansion.Conjunction', 'Expansion.level', 'Contingency.Cause', 'Expansion.Conjunction', 'Comparison.', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.', '           ', 'Expansion.Conjunction.', 'Expansion.Conjunction']  | target:  ['Temporal.Synchronous', 'Expansion.Level', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Contingency.Cause', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Conjunction']
preds:  ['Expansion.Level.', 'Expansion.', 'Contingency.', 'Expansion.Conjunction. Expansion.Conjunction.com', 'Expansion.Conjunction', 'Contingency.', 'Comparison.', 'Contingency.', 'Expansion', 'Expansion.Level', 'Expansion.Level', 'tidora - tudora - tudora -', 'Comparison.Similarity', 'Expansion.', 'Contingency.', 'Expansion.']  | target:  ['Expansion.Level', 'Expansion.Level', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Purpose', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Temporal', 'Comparison.Similarity', 'Expansion.Level', 'Contingency.Cause', 'Expansion.Level']
preds:  ['Expansion.Conjunction', 'Contingency.', 'Expansion. Level', 'Expansion.Manner', 'Expansion. Level.', 'Contingency.Cause.Cause', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Temporal.Assigned.', 'Temporal.Asynchronous', 'Expansion. Level', 'Temporal.Synchronous', 'Expansion. Level.', 'Comparison.', 'Expansion.Conjunction.']  | target:  ['Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Manner', 'Expansion.Level', 'Contingency.Cause', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Temporal.Asynchronous', 'Expansion.Level', 'Temporal.Synchronous', 'Expansion.Level', 'Comparison.Concession', 'Expansion.Conjunction']
preds:  ['Expansion.Conjunction', 'Expansion. Level.', 'Expansion.Conjunction.', 'Contingency.', 'Temporal', 'Expansion. Level', 'Contingency. Cause.', 'Expansion.Conjunction', 'Expansion.Manner', 'Expansion. Level.', 'Expansion.Conjunction', 'Extension.Conjunction', 'Tempo.Asynchronous.', 'Contingency.Cause', 'Expansion.Conjunction.', 'Expansion. Level.']  | target:  ['Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Contingency.Cause', 'Temporal.Synchronous', 'Expansion.Level', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Manner', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Level']
preds:  ['Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingant.Cause', 'Contingency.Cause', 'Expansion.', 'Expansion.Disjunction', 'Expansion.', 'Expansion. Conjunction', 'Expansion. Level', 'Contingency.', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Confusion', 'Expansion. Level', 'Expansion.Conjunction']  | target:  ['Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Disjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction']
preds:  ['Expansion.', 'Expansion.Conjunction', 'Expansion. Level.', 'Expansion.level', 'Expansion.', 'Contingency.Cause', 'Expansion.Level.', 'Comparison.', 'Expansion.Level', 'Expansion.', 'Comparison.', 'Expansion.', 'Temporal.Synchronous', 'Expansion.', 'Expansion.', 'Expansion.']  | target:  ['Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Level', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Conjunction', 'Comparison.Similarity', 'Expansion.Level', 'Temporal.Synchronous', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction']
preds:  ['Contingency.', 'Expansion.Level', 'Temporal. Synchronous', 'Expansion.Conjunction Expansion.Conjunction', 'Consistingency.Cause', 'Expansion.', 'Expansion.Instantiation', 'Expansion. Level. Expansion. Level. Expansion. Level. Expansion. Level.', 'Expansion. Disjunction.', 'contingency.', 'Expansion.Conjunction', 'Comparison.', '           ', 'Comparison.Similar. Comparison.Similar. Comparison.Similar. Comparison.S', 'Expansion.Conjunction', 'Expansion.Level.']  | target:  ['Contingency.Cause', 'Expansion.Level', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Instantiation', 'Expansion.Level', 'Expansion.Disjunction', 'Contingency.Purpose', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Level', 'Comparison.Similarity', 'Expansion.Conjunction', 'Expansion.Level']
preds:  ['Expansion.Conjunction', 'Contingency.Cause', 'QAP', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction.', 'Expansion.', 'Expansion.Level', 'Expansion.', 'Expansion.', 'Expansion.level.', 'Comparison.', 'Expansion. Conjunction.', 'Expansion.', 'Expansion.']  | target:  ['Expansion.Conjunction', 'Contingency.Cause', 'QAP', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level']
preds:  ['Contingency.Purpose', 'Expansion.Conjunction.Conversation.', 'Expansion.', 'Expansion.Conjunction', 'Expansion.Conjunction.', 'Expansion.', 'Expansion..level.', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion. Disjunction.', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Manner', 'Expansion.']  | target:  ['Contingency.Purpose', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Disjunction', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Manner', 'Expansion.Conjunction']
preds:  ['Expansion.Conjunction', 'Expansion. Level: Expansion. Level: Expansion. Level: Expansion.', 'Comparison. Concession', 'Contingency.', 'Expansion. Conjunction.', 'Temporal.Synchronous', 'Expansion.Level', 'Expansion. Level.', 'Expansion.', 'Expansion.', 'Temporary.Synchronous', 'Expansion.Conjunction.', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion. Level Expansion.', 'Comparison. Comparison.']  | target:  ['Expansion.Conjunction', 'Expansion.Level', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Comparison.Concession']
preds:  ['Expansion.Level.', 'Expansion.Level', 'Expansion.Conjunction.', 'Expansion.', 'Expansion.Conjunction.', '           ', 'Expansion. Conjunction', 'Expansion.Conjunction.', 'Comparison.', 'Expansion.Conjunction.', 'Expansion.', 'Expansion.Employees.Expansion.Employees.', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Conscise.Conscise.Conscise.Conscis', 'Expansion.level']  | target:  ['Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Equivalence', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Level']
preds:  ['Expansion.', 'Expansion.Level', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.level', 'a syllable is a syllable containing a syllable', 'a small amount of ice cream topping for a small scoop of vanilla ice cream. Add a small', 'Temporal.Asynchronous.', 'Expansion.', 'Contingency.Condition', 'Expansion.', 'Contingency.', 'Expansion. Instrition.']  | target:  ['Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Comparison.Similarity', 'Contingency.Purpose', 'Temporal.Asynchronous', 'Expansion.Level', 'Contingency.Condition', 'Expansion.Level', 'Contingency.Condition', 'Expansion.Instantiation']
preds:  ['Contingency.', 'Contingency.Cause', 'Comparison.Concession', '           ', 'Comparison:Conversity. Comparison:Conversity. Comparison:Conversity. Comparison:Conversity.', 'Expansion. Instantiation', 'Expansion. Conjunction.', 'Expansion.', 'Expansion.', 'Expansion.Conjunction.', 'Expansion. Level', 'Contingency.Cause', 'Contingency.Condition.', 'Expansion. Level', 'Expansion.', 'Contingency.Condition']  | target:  ['Contingency.Cause', 'Contingency.Cause', 'Comparison.Concession', 'Comparison.Similarity', 'Comparison.Concession', 'Expansion.Instantiation', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Contingency.Cause', 'Contingency.Condition', 'Expansion.Level', 'Expansion.Level', 'Contingency.Condition']
preds:  ['Contingency.Cause.', 'Expansion.Level.', 'Expansion.Level', 'Expansion.Level', 'Expansion.', 'Expansion. Level', 'Comparative.', 'Contassing.Cause', 'Expansion. Level', 'Expansion.Conjunction', 'Expansion.level', 'Contingency.Cause', 'Expansion.Conjunction', 'Tempo.Synchronous', 'Expansion.Level.', 'Expansion']  | target:  ['Contingency.Cause', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Comparison.Similarity', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Contingency.Cause', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Expansion.Level', 'Expansion.Conjunction']
preds:  ['Temporal. Synchronous', 'Adaptation.Conversation.Converssion.Conversation.Conversation.Conversation.', 'Contingency.', 'Expansion.', 'Expansion.Conjunction', 'Expansion. Level', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Level', 'Expansion.', 'Expansion.', 'Contour.', 'Expansion.Conjunction', 'Contingency.', 'Contingency.', 'Expansion.']  | target:  ['Temporal.Synchronous', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Contingency.Purpose', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Level']
preds:  ['Comparison.', 'Expansion. Conjunction.', 'Expansion.', 'Expansion.Conjunction', 'Expansion. Level', 'Temporal.Astro.', 'Extension. Indication', 'Expansion.Conjunction', 'Contingency.Cause', 'Comparison.Consummation.Consummation.Consummation.Consumm', 'Expansion.', 'Expansion. Level', 'Expansion.Conunion', 'Expansion.', 'Expansion.Conjunction.', 'Temporary.Asynchronous.']  | target:  ['Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Temporal.Asynchronous', 'Expansion.Instantiation', 'Expansion.Conjunction', 'Contingency.Cause', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Temporal.Asynchronous']
preds:  ['Expansion. Level.', 'Comparison.Concession', 'Expansion.', 'Expansion.level', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', '           ', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction.', 'Expansion.Conjunction.', 'Expansion.Level.', 'Expansion.', 'Expansion.Conjunction.', 'Contingency.Condition']  | target:  ['Expansion.Level', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Condition']
preds:  ['Expansion.Level', 'Expansion.Equivalence.', 'Contingency.', 'Contingency.Cause', 'Expansion.Conjunction', 'Comparison. Concession.', 'Expansion.', 'Expansion.', 'Expansion.. Manner', 'Expansion.Conjunction.Conjunction.', 'Expansion.Conjunction', 'Expansion. Convertation.Convertation. Expansion.Convertation.Convertation.', 'Expansion.Level', 'Comparison.com', 'Expansion.', 'Expansion. Level.']  | target:  ['Expansion.Level', 'Expansion.Equivalence', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Manner', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Level']
preds:  ['Expansion.', 'Contingency.', 'Expansion.', 'Expansion.Instantiation.', 'Comparison.', 'Comparison. Comparison.', 'Contingency.Condition', 'Contingency.Cause', 'Temporal.Synchronous.', 'Contingency.', 'Contingency.', 'Expansion. Conjunction', 'QAP.Hypophora', 'Expansion.Level', 'Expansion level', 'Expansion.Conjunction']  | target:  ['Expansion.Level', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Instantiation', 'Comparison.Concession', 'Comparison.Contrast', 'Contingency.Condition', 'Contingency.Cause', 'Temporal.Synchronous', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Conjunction', 'QAP.Hypophora', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction']
preds:  ['Comparison.', 'Expansion.Conjunction', 'Expansion. Level', 'Expansion.Construction.Construction.Construction.Construction.Construction.', 'Expansion.Conjunction.', 'Expansion.level.', 'Comparison. Comparison.', 'Expansion. Manner', 'Expansion.Level', 'Expansion.level.', 'Expansion.', 'Contingency.', 'Expansion.level', 'Comparison.', 'Expansion.Conjunction.', 'Contingency.Cause']  | target:  ['Comparison.Similarity', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Comparison.Contrast', 'Expansion.Manner', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Contingency.Condition', 'Expansion.Level', 'Comparison.Concession', 'Expansion.Conjunction', 'Contingency.Cause']
preds:  ['Expansion. level', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion. Level', 'Contingency.', 'Expansion.', 'Expansion.Conjunction', 'Temporal.', 'Expansion.Conjunction', 'Transition. Conjunction', 'Expansion.Instantiation', 'Expansion.Conjunction', 'Temporal.Asynchronous.', 'Expansion.', 'Contingency. Contending.', 'Temporal.']  | target:  ['Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Instantiation', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Expansion.Level', 'Contingency.Condition', 'Temporal.Asynchronous']
preds:  ['Contingency.', 'Expansion.Conjunction', 'Contingency.Purpose', 'Contingency.Cause', 'Expansion.Conjunction', 'Comparison. Consumption', 'Expansion.Conjunction.', 'Comparison.', 'Expansion. Instantiation.', 'Contingency.', 'Expansion.Conversation.Conversion.Conversation.Conversation.Conversation.Con', 'Expansion.Level', 'Temporal.', 'Temporal. Asynchronous.', 'Contingency.', 'Expansion.Level']  | target:  ['Contingency.Cause', 'Expansion.Conjunction', 'Contingency.Purpose', 'Contingency.Cause', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Instantiation', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Level', 'Temporal.Asynchronous', 'Temporal.Asynchronous', 'Contingency.Purpose', 'Expansion.Level']
preds:  ['Comparison.', 'Expansion.Level', 'Expansion.', 'Comparison.', 'Expansion.Level', 'Comparison.Contribution. Comparison.Contribution. Comparison.Contribution. Comparison.Contribution.', 'Expansion.', 'Expansion.', 'Expansion.Level', 'Temporal.Asynchronous.', 'Temporal.Synchronous', 'Temporal.Asynchronous', 'Expansion.', 'Contingency.', 'Comparison.', 'Comparison.Concession.']  | target:  ['Comparison.Concession', 'Expansion.Level', 'Expansion.Level', 'Comparison.Concession', 'Expansion.Level', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Temporal.Asynchronous', 'Temporal.Synchronous', 'Temporal.Asynchronous', 'Expansion.Level', 'Contingency.Purpose', 'Comparison.Similarity', 'Comparison.Concession']
preds:  ['............', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Expansion. Combination', 'Expansion.', 'Expansion. Conjunction.', 'Temporal. Synchronous', 'Expansion. Level', 'Expansion.Conjunction', 'Content.Purpose.', 'Contingency.Cause', 'Compared to other countries in the United States, e.g. Cuba, Cuba, Cuba, Cuba, Cuba', 'Contingency.', 'Expansion.Level', 'Expansion.']  | target:  ['Expansion.Level', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Expansion.Level', 'Expansion.Conjunction', 'Contingency.Purpose', 'Contingency.Cause', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Level']
preds:  ['Comparison.', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level.', 'Contingency.', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Expansion.', 'Expansion. Level', 'Expansion.Conjunction.', 'Expansion.Conjunction', 'Expansion.Construction', 'QAP.', 'Temporal. Asynchronous.']  | target:  ['Comparison.Concession', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'QAP.Hypophora', 'Temporal.Asynchronous']
preds:  ['comparison. Comparison. Comparison. Competition. Comparison. Comparison. Comparison. Comparison.', 'Temporal.Asynchronous.', 'Expansion.Conjunction.', 'Expansion.', 'Expansion.Manner', 'Expansion.Conjunction', 'Contency.', 'Comparison.', 'Difference. Difference.', 'Expansion. Instantiation', 'Comparison.', 'Expansion.Conjunction.', 'Temporal.Asynchronous', 'Expansion.Construction.', 'Temporal.Asynchronous', 'Expansion.']  | target:  ['Comparison.Concession', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Manner', 'Expansion.Conjunction', 'Contingency.Cause', 'Comparison.Concession', 'Comparison.Concession', 'Expansion.Instantiation', 'Comparison.Concession', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Expansion.Conjunction']
preds:  ['Expansion. Conjunction', 'Contingency.Condition', 'Expansion.', 'Expansion', 'Contingency.', 'Expansion.', 'Temporal.Asynchronous', 'Comparison.', 'Expansion.', 'Expansion.Conjunction', 'Expansion.', 'Contingency.Cause', 'Expansion.Level', 'Expansion.', 'Contingency.Cause', 'Comparaison.Condition.Contribution']  | target:  ['Expansion.Conjunction', 'Contingency.Condition', 'Expansion.Level', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Level', 'Contingency.Cause', 'Comparison.Concession']
preds:  ['Expansion.Manner', 'Expansion.Level', 'Expansion.Conjunction', 'Comparison. Comparison.', 'Expansion. Level.', 'Expansion. Level', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Sodium nitrates Sodium nitrates Sodium nitrate Sodium n', 'Contingency.', 'Expansion.', 'Expansion.', 'Expansion. Level', 'Temporal.Asynchronous', "Counterparties are often referred to as'relationships' or'relationship'."]  | target:  ['Expansion.Manner', 'Expansion.Level', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Temporal.Asynchronous', 'Comparison.Concession']
preds:  ['Comparison.Concession', 'Temporal. Sphinx.', 'Expansion.Conjunction.', 'Expansion.Level.', 'Expansion. Conjunction.', 'Comparison.Contribution', 'Comparison.Conference.Contrast.', 'Expansion.Level', 'Expansion. Level', 'Contingency.Cause', 'Expansion.Level', 'Temporal.Asynchronous', 'Expansion.', 'Expansion.', 'Expansion. Conjunction', 'Expansion.Conjunction']  | target:  ['Comparison.Concession', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Comparison.Concession', 'Comparison.Contrast', 'Expansion.Level', 'Expansion.Level', 'Contingency.Cause', 'Expansion.Level', 'Temporal.Asynchronous', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction']
preds:  ['Conversation.', 'Temporary.Asynchronous', 'Expansion.Level', 'Contingency.Cause', 'Comparison. Concession', 'Expansion. Conjunction.', 'Comparison.', 'Contingency. Cause', 'Expansion.Level', 'Extensions.Conjunctions. Conjunction.Conjunctions.Conjunction.Conjunction', 'Temporal.', 'Expansion.Level', 'Contingency.Cause', 'Comparison.', 'Expansion.level', 'Expansion.Level.']  | target:  ['Comparison.Concession', 'Temporal.Asynchronous', 'Expansion.Level', 'Contingency.Cause', 'Comparison.Concession', 'Expansion.Conjunction', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Expansion.Level', 'Contingency.Cause', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Level']
preds:  ['Contingency.', 'Contingency.', 'Comparison.', 'Contingency.', 'Expansion.Conjunction', 'Comparison.', 'compares comparison of comparison of comparison of comparison of comparison of comparison of comparison of comparison of comparison of comparison of comparison of', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.', 'Expansion.Level', 'Comparison.', 'Exversion.Conjunction', 'Expansion.Manner.', 'Contingency.Cause']  | target:  ['Contingency.Cause', 'Contingency.Cause', 'Comparison.Concession', 'Contingency.Purpose', 'Expansion.Conjunction', 'Comparison.Concession', 'Comparison.Concession', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Level', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Manner', 'Contingency.Cause']
preds:  ['Expansion. Conjunction.', 'Comparison of ad & ad & d & d & d &', 'Expansion. Level.', 'Expansion.Conjunction', 'The following is a list of comparisons.', 'Expansion.Conjunction', 'Comparison. Concession', 'Expansion.Level', 'Expansion.Level', 'Expansion. Level.', 'еиалне и еиалне ', 'Contingency.Cause', 'Expansion.Conjunction', 'Temporal. Synchronous', 'Expansion.Level', 'Expansion.Disjunction']  | target:  ['Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Expansion.Level', 'Expansion.Disjunction']
preds:  ['Comparison.', 'Comparison. Concession. Concession. Concession. Concession. Concession. Concession. Concession. Con', 'Expansion.Level', 'Contingency.Purpose', 'Contingency.Condition', 'Expansion.level.', 'Expansion.', 'Expansion.', 'comparison.Condition.', 'Contingency.Condition', 'Expansion.Level', 'Expansion.level', 'Temporal. Asynchronous', 'Difference.Concession', 'Expansion.level', 'Expansion.Level']  | target:  ['Comparison.Concession', 'Comparison.Concession', 'Expansion.Level', 'Contingency.Purpose', 'Contingency.Condition', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Comparison.Concession', 'Contingency.Condition', 'Expansion.Level', 'Expansion.Level', 'Temporal.Asynchronous', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Level']
preds:  ['Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.level', 'Expansion.', 'Expansion.', 'Temporal.Synchronous', 'Temporal.Asynchronous.', 'Comparison. Similarity.', 'Contingency.', 'Explanation.Conjunction', 'Expansion.Conjunction', 'Temporal.Atlantic', 'Expansion.', 'Expansion. Level', 'Temporal. Synchronous']  | target:  ['Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Temporal.Synchronous', 'Temporal.Asynchronous', 'Comparison.Similarity', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Expansion.Level', 'Expansion.Level', 'Temporal.Synchronous']
preds:  ['Contingency.', 'Comparison.Consumption.Consumption.Consumption.Consumption.Consum', 'Expansion.Level', 'Expansion.Level.', 'Expansion.Level.', 'Temporal.Synchronous', 'Expansion', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency. Cause', 'Comparison. Comparison.', 'Expansion. Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion. Level', 'Expansion.Conjunction']  | target:  ['Contingency.Purpose', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Cause', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction']
